"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"14055753","JJ522419","12/14/2025 08:35:00 PM","001XX N STATE ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","RESTAURANT","false","false","0111","001","42","32","04A","1176330","1901657","2025","12/22/2025 03:42:20 PM","41.885503844","-87.627935448","(41.885503844, -87.627935448)"
"14055814","JJ522417","12/14/2025 08:34:00 PM","113XX S LANGLEY AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0531","005","9","50","14","1182936","1829861","2025","12/22/2025 03:42:20 PM","41.688337715","-87.6059079","(41.688337715, -87.6059079)"
"14059437","JJ526297","12/14/2025 08:30:00 PM","006XX W JACKSON BLVD","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL","false","false","0121","001","34","28","06","1172228","1898889","2025","12/22/2025 03:42:20 PM","41.87799981","-87.64308039","(41.87799981, -87.64308039)"
"14055993","JJ522613","12/14/2025 08:30:00 PM","034XX W DIVERSEY AVE","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","false","false","1412","014","35","22","07","1153078","1918408","2025","12/22/2025 03:42:20 PM","41.931962854","-87.712876373","(41.931962854, -87.712876373)"
"14057272","JJ524333","12/14/2025 08:25:00 PM","108XX S AVENUE M","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","true","0432","004","10","52","08A","1201533","1833714","2025","12/22/2025 03:42:20 PM","41.698459598","-87.537696673","(41.698459598, -87.537696673)"
"14055776","JJ522422","12/14/2025 08:21:00 PM","081XX S RACINE AVE","1480","CONCEALED CARRY LICENSE VIOLATION","OTHER","GAS STATION","true","false","0613","006","17","71","15","1169735","1850892","2025","12/22/2025 03:42:20 PM","41.74634568","-87.653627921","(41.74634568, -87.653627921)"
"14056584","JJ522655","12/14/2025 08:20:00 PM","061XX N BROADWAY","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","2433","024","48","77","06","1167193","1940774","2025","12/22/2025 03:42:20 PM","41.993043969","-87.660360363","(41.993043969, -87.660360363)"
"14055824","JJ522411","12/14/2025 08:14:00 PM","039XX W OGDEN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","TAVERN / LIQUOR STORE","false","false","1013","010","22","29","04B","1150263","1889013","2025","12/22/2025 03:42:20 PM","41.851355335","-87.723988296","(41.851355335, -87.723988296)"
"14055818","JJ522421","12/14/2025 08:00:00 PM","0000X N MICHIGAN AVE","0484","BATTERY","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","STREET","true","false","0114","001","42","32","08B","1177308","1900551","2025","12/22/2025 03:42:20 PM","41.882446804","-87.624377641","(41.882446804, -87.624377641)"
"14055807","JJ522418","12/14/2025 08:00:00 PM","015XX N MILWAUKEE AVE","1330","CRIMINAL TRESPASS","TO LAND","SMALL RETAIL STORE","true","false","1424","014","1","24","26","1162974","1910445","2025","12/22/2025 03:42:20 PM","41.909909583","-87.676734048","(41.909909583, -87.676734048)"
"14056186","JJ522820","12/14/2025 08:00:00 PM","031XX W MADISON ST","0460","BATTERY","SIMPLE","APARTMENT","false","false","1124","011","28","27","08B","1155456","1899850","2025","12/22/2025 03:42:20 PM","41.880990522","-87.70463737","(41.880990522, -87.70463737)"
"14055982","JJ522630","12/14/2025 08:00:00 PM","039XX W ROOSEVELT RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","true","false","1011","010","24","29","07","1150094","1894415","2025","12/22/2025 03:42:20 PM","41.866182365","-87.724467971","(41.866182365, -87.724467971)"
"14055956","JJ522609","12/14/2025 08:00:00 PM","056XX W LAKE ST","0479","BATTERY","AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY","APARTMENT","false","true","1512","015","29","25","04B","1138389","1902211","2025","12/22/2025 03:42:20 PM","41.887795397","-87.767249835","(41.887795397, -87.767249835)"
"14055846","JJ522387","12/14/2025 07:42:00 PM","051XX N KIMBALL AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","ALLEY","false","false","1713","017","39","13","15","1152784","1933996","2025","12/22/2025 03:42:20 PM","41.974743249","-87.71354251","(41.974743249, -87.71354251)"
"14056486","JJ523447","12/14/2025 07:40:00 PM","035XX N SPAULDING AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","1733","017","35","21","06","1153877","1923384","2025","12/22/2025 03:42:20 PM","41.945601466","-87.709807144","(41.945601466, -87.709807144)"
"14055684","JJ522389","12/14/2025 07:31:00 PM","001XX S MICHIGAN AVE","0560","ASSAULT","SIMPLE","RESTAURANT","false","false","0112","001","34","32","08A","1177321","1899613","2025","12/22/2025 03:42:20 PM","41.879872586","-87.62435836","(41.879872586, -87.62435836)"
"14055810","JJ522460","12/14/2025 07:30:00 PM","036XX N CICERO AVE","0560","ASSAULT","SIMPLE","STREET","false","false","1731","017","30","15","08A","1143732","1923649","2025","12/22/2025 03:42:20 PM","41.946525106","-87.747090201","(41.946525106, -87.747090201)"
"14056512","JJ522381","12/14/2025 07:30:00 PM","027XX W 23RD PL","0560","ASSAULT","SIMPLE","APARTMENT","false","true","1034","010","25","30","08A","1158519","1888286","2025","12/22/2025 03:42:20 PM","41.849195608","-87.693706584","(41.849195608, -87.693706584)"
"14059319","JJ526952","12/14/2025 07:29:00 PM","002XX S LAFLIN ST","0820","THEFT","$500 AND UNDER","SCHOOL - PUBLIC GROUNDS","false","false","1231","012","27","28","06","1166436","1899046","2025","12/22/2025 03:42:20 PM","41.878556485","-87.664342629","(41.878556485, -87.664342629)"
"14055748","JJ522392","12/14/2025 07:26:00 PM","083XX S KERFOOT AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE - YARD (FRONT / BACK)","true","true","0622","006","21","71","26","1173093","1849521","2025","12/22/2025 03:42:20 PM","41.742510028","-87.641363863","(41.742510028, -87.641363863)"
"14055669","JJ522386","12/14/2025 07:22:00 PM","067XX S LAFLIN ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0725","007","16","67","14","1167498","1859958","2025","12/22/2025 03:42:20 PM","41.771272206","-87.661565398","(41.771272206, -87.661565398)"
"14055757","JJ522399","12/14/2025 07:21:00 PM","061XX S INDIANA AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0311","003","20","40","08A","1178651","1864340","2025","12/22/2025 03:42:20 PM","41.783050539","-87.620549493","(41.783050539, -87.620549493)"
"14055764","JJ522393","12/14/2025 07:20:00 PM","060XX W SCHOOL ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","false","false","1633","016","30","17","07","1135471","1921312","2025","12/22/2025 03:42:20 PM","41.940263162","-87.777511263","(41.940263162, -87.777511263)"
"14055801","JJ522382","12/14/2025 07:20:00 PM","043XX W 48TH ST","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","0815","008","14","57","03","1148081","1872444","2025","12/22/2025 03:42:20 PM","41.805929903","-87.73242219","(41.805929903, -87.73242219)"
"14061269","JJ528729","12/14/2025 07:20:00 PM","0000X N STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0112","001","34","32","06",,,"2025","12/22/2025 03:42:20 PM",,,
"14055661","JJ522368","12/14/2025 07:12:00 PM","011XX S KEDZIE AVE","0460","BATTERY","SIMPLE","RESTAURANT","true","false","1134","011","24","29","08B","1155199","1895024","2025","12/22/2025 03:42:20 PM","41.867752641","-87.705710637","(41.867752641, -87.705710637)"
"14055779","JJ522395","12/14/2025 07:12:00 PM","064XX S BISHOP ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0725","007","16","67","08B","1167771","1862098","2025","12/22/2025 03:42:20 PM","41.777138782","-87.660503303","(41.777138782, -87.660503303)"
"14055763","JJ522380","12/14/2025 07:07:00 PM","0000X E GRAND AVE","1330","CRIMINAL TRESPASS","TO LAND","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1834","018","42","8","26","1176416","1903908","2025","12/22/2025 03:42:20 PM","41.891678767","-87.627551654","(41.891678767, -87.627551654)"
"14055783","JJ522400","12/14/2025 07:07:00 PM","030XX W 25TH ST","1812","NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS","VEHICLE NON-COMMERCIAL","true","false","1033","010","25","30","18","1156314","1887241","2025","12/22/2025 03:42:20 PM","41.846372791","-87.701827413","(41.846372791, -87.701827413)"
"14062104","JJ530374","12/14/2025 07:05:00 PM","075XX S STONY ISLAND AVE","0462","BATTERY","AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY","HOSPITAL BUILDING / GROUNDS","false","false","0411","004","8","43","04B",,,"2025","12/22/2025 03:42:20 PM",,,
"14056152","JJ522942","12/14/2025 07:00:00 PM","062XX N WHIPPLE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2413","024","50","2","14","1154889","1941217","2025","12/22/2025 03:42:20 PM","41.994515987","-87.705607115","(41.994515987, -87.705607115)"
"14055845","JJ522520","12/14/2025 07:00:00 PM","003XX W ELM ST","0710","THEFT","THEFT FROM MOTOR VEHICLE","PARK PROPERTY","false","false","1823","018","27","8","06","1173388","1907947","2025","12/22/2025 03:42:20 PM","41.902829815","-87.638551885","(41.902829815, -87.638551885)"
"14056352","JJ523299","12/14/2025 07:00:00 PM","026XX S DRAKE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE - GARAGE","false","false","1032","010","22","30","07","1153127","1886244","2025","12/22/2025 03:42:20 PM","41.843700615","-87.713550017","(41.843700615, -87.713550017)"
"14055665","JJ522361","12/14/2025 07:00:00 PM","067XX S LOWE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true","0723","007","6","68","08B","1173303","1860201","2025","12/22/2025 03:42:20 PM","41.771812633","-87.640279177","(41.771812633, -87.640279177)"
"14060072","JJ527911","12/14/2025 07:00:00 PM","0000X N OGDEN AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1224","012","27","28","06","1166248","1900486","2025","12/22/2025 03:42:20 PM","41.882511977","-87.664991748","(41.882511977, -87.664991748)"
"14055647","JJ522372","12/14/2025 07:00:00 PM","081XX S DR MARTIN LUTHER KING JR DR","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0631","006","6","44","14","1180318","1851063","2025","12/22/2025 03:42:20 PM","41.746578977","-87.614844393","(41.746578977, -87.614844393)"
"14055628","JJ522359","12/14/2025 07:00:00 PM","034XX W 63RD ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","STREET","false","false","0823","008","14","66","26","1154582","1862632","2025","12/22/2025 03:42:20 PM","41.778877155","-87.708840106","(41.778877155, -87.708840106)"
"14056132","JJ522911","12/14/2025 07:00:00 PM","048XX W ADAMS ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1533","015","28","25","14","1144201","1898894","2025","12/22/2025 03:42:20 PM","41.878585956","-87.745989394","(41.878585956, -87.745989394)"
"14055998","JJ522637","12/14/2025 07:00:00 PM","062XX W HENDERSON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1633","016","30","17","07","1134162","1921616","2025","12/22/2025 03:42:20 PM","41.941120561","-87.782315175","(41.941120561, -87.782315175)"
"14056750","JJ522512","12/14/2025 07:00:00 PM","004XX W ELM ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1823","018","27","8","14","1172855","1907893","2025","12/22/2025 03:42:20 PM","41.902693465","-87.640511277","(41.902693465, -87.640511277)"
"14058112","JJ525420","12/14/2025 06:50:00 PM","019XX W NORTH AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","CONVENIENCE STORE","false","false","1434","014","32","24","11","1163237","1910667","2025","12/22/2025 03:42:20 PM","41.910513238","-87.675761644","(41.910513238, -87.675761644)"
"14058114","JJ525410","12/14/2025 06:50:00 PM","001XX N DEARBORN ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0111","001","42","32","06","1175908","1901610","2025","12/22/2025 03:42:20 PM","41.885384381","-87.629486511","(41.885384381, -87.629486511)"
"14055658","JJ522365","12/14/2025 06:45:00 PM","037XX N MILWAUKEE AVE","0560","ASSAULT","SIMPLE","OTHER RAILROAD PROPERTY / TRAIN DEPOT","true","false","1731","017","30","16","08A","1145788","1924434","2025","12/22/2025 03:42:20 PM","41.948640377","-87.739512908","(41.948640377, -87.739512908)"
"14055630","JJ522346","12/14/2025 06:40:00 PM","028XX W ARMITAGE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1421","014","26","22","07","1157137","1913160","2025","12/22/2025 03:42:20 PM","41.917480373","-87.698102954","(41.917480373, -87.698102954)"
"14061998","JJ530182","12/14/2025 06:31:00 PM","072XX W BELMONT AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","BANK","false","false","2511","025","29","17","11",,,"2025","12/22/2025 03:42:20 PM",,,
"14055774","JJ522374","12/14/2025 06:30:00 PM","023XX E 70TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0331","003","5","43","14","1193221","1859006","2025","12/22/2025 03:42:20 PM","41.768069819","-87.567306284","(41.768069819, -87.567306284)"
"14055777","JJ522350","12/14/2025 06:30:00 PM","033XX N LAWNDALE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1732","017","30","21","08B","1151137","1921856","2025","12/22/2025 03:42:20 PM","41.941462769","-87.719918648","(41.941462769, -87.719918648)"
"14056361","JJ523136","12/14/2025 06:30:00 PM","024XX N MOZART ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","1414","014","1","22","06","1156961","1916207","2025","12/22/2025 03:42:20 PM","41.925845151","-87.698666731","(41.925845151, -87.698666731)"
"14055788","JJ522388","12/14/2025 06:25:00 PM","007XX S CALIFORNIA AVE","143C","WEAPONS VIOLATION","UNLAWFUL POSSESSION - AMMUNITION","APARTMENT","true","false","1135","011","28","27","15","1157822","1896479","2025","12/22/2025 03:42:20 PM","41.871692279","-87.696041461","(41.871692279, -87.696041461)"
"14056600","JJ522857","12/14/2025 06:15:00 PM","012XX W ROOSEVELT RD","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","CTA BUS","false","false","1231","012","28","28","11","1168473","1894848","2025","12/22/2025 03:42:20 PM","41.866993033","-87.656984681","(41.866993033, -87.656984681)"
"14055646","JJ522340","12/14/2025 06:11:00 PM","036XX S MICHIGAN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0212","002","3","35","08B","1177787","1881111","2025","12/22/2025 03:42:20 PM","41.829091287","-87.623209136","(41.829091287, -87.623209136)"
"14055789","JJ522330","12/14/2025 06:00:00 PM","061XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0311","003","20","40","08B","1179976","1864301","2025","12/22/2025 03:42:20 PM","41.782913276","-87.615692855","(41.782913276, -87.615692855)"
"14056146","JJ522963","12/14/2025 06:00:00 PM","048XX S LAKE PARK AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0222","002","4","39","14","1186842","1873319","2025","12/22/2025 03:42:20 PM","41.807499342","-87.590234482","(41.807499342, -87.590234482)"
"14055606","JJ522336","12/14/2025 06:00:00 PM","0000X E ONTARIO ST","0710","THEFT","THEFT FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1834","018","42","8","06","1176399","1904492","2025","12/22/2025 03:42:20 PM","41.893281677","-87.627596446","(41.893281677, -87.627596446)"
"14058778","JJ525472","12/14/2025 06:00:00 PM","026XX N SHEFFIELD AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1935","019","43","7","05","1169169","1917750","2025","12/22/2025 03:42:20 PM","41.929822507","-87.653763616","(41.929822507, -87.653763616)"
"14058523","JJ522337","12/14/2025 05:47:00 PM","047XX W ADDISON ST","0560","ASSAULT","SIMPLE","SIDEWALK","false","false","1731","017","30","15","08A","1144345","1923519","2025","12/22/2025 03:42:20 PM","41.946156848","-87.744840258","(41.946156848, -87.744840258)"
"14055680","JJ522318","12/14/2025 05:46:00 PM","046XX W DIVERSEY AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","2521","025","31","20","06","1144951","1918212","2025","12/22/2025 03:42:20 PM","41.931582515","-87.742747165","(41.931582515, -87.742747165)"
"14055648","JJ522301","12/14/2025 05:40:00 PM","077XX S WABASH AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0623","006","6","69","08A","1178053","1853782","2025","12/22/2025 03:42:20 PM","41.75409183","-87.623061596","(41.75409183, -87.623061596)"
"14059486","JJ526863","12/14/2025 05:37:00 PM","016XX S PRAIRIE AVE","0820","THEFT","$500 AND UNDER","RESIDENCE - YARD (FRONT / BACK)","false","false","0132","001","3","33","06","1178348","1892289","2025","12/22/2025 03:42:20 PM","41.859751762","-87.620810623","(41.859751762, -87.620810623)"
"14057572","JJ524113","12/14/2025 05:35:00 PM","019XX N HALSTED ST","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","ATM (AUTOMATIC TELLER MACHINE)","false","false","1813","018","43","7","11","1170645","1913209","2025","12/22/2025 03:42:20 PM","41.917329552","-87.648473022","(41.917329552, -87.648473022)"
"14055653","JJ522376","12/14/2025 05:30:00 PM","064XX N SHERIDAN RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2432","024","49","1","07","1167085","1943221","2025","12/22/2025 03:42:20 PM","41.999760915","-87.66068692","(41.999760915, -87.66068692)"
"14055804","JJ522407","12/14/2025 05:30:00 PM","026XX W PERSHING RD","1220","DECEPTIVE PRACTICE","THEFT OF LOST / MISLAID PROPERTY","COMMERCIAL / BUSINESS OFFICE","false","false","0911","009","12","58","11","1159428","1878696","2025","12/22/2025 03:42:20 PM","41.822860928","-87.690633793","(41.822860928, -87.690633793)"
"14055603","JJ522307","12/14/2025 05:30:00 PM","066XX S MARQUETTE RD","0810","THEFT","OVER $500","APARTMENT","false","true","0321","003","20","42","06","1180715","1861128","2025","12/22/2025 03:42:20 PM","41.774189299","-87.613080911","(41.774189299, -87.613080911)"
"14057869","JJ525064","12/14/2025 05:30:00 PM","0000X E 14TH ST","0810","THEFT","OVER $500","STREET","false","false","0131","001","3","33","06","1177149","1893854","2025","12/22/2025 03:42:20 PM","41.864073444","-87.625164373","(41.864073444, -87.625164373)"
"14056034","JJ522736","12/14/2025 05:30:00 PM","031XX S MICHIGAN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0211","002","3","35","14","1177703","1884170","2025","12/22/2025 03:42:20 PM","41.837487324","-87.623424573","(41.837487324, -87.623424573)"
"14055900","JJ522328","12/14/2025 05:30:00 PM","003XX W 112TH ST","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0522","005","21","49","08A","1176092","1830656","2025","12/22/2025 03:42:20 PM","41.690675175","-87.630939447","(41.690675175, -87.630939447)"
"14055615","JJ522326","12/14/2025 05:24:00 PM","004XX W BRIAR PL","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","false","false","1934","019","44","6","07","1172760","1921031","2025","12/22/2025 03:42:20 PM","41.938746838","-87.640470323","(41.938746838, -87.640470323)"
